mock_loc_prob,gps_variance,accel_var,velocity_cont,zone_history_orders,is_genuine
0.007469969422688617,5.6369080790029855,3.2253997331543696,0.9039178556668515,199.0,1.0
0.02549925396567486,4.524874721555396,1.9414291193976936,0.9900774288358225,398.0,1.0
0.02302912753473333,4.467006280574046,2.6308126317903855,0.9298800934754987,450.0,1.0
0.045038008122536624,5.639902957152085,2.623058853188292,0.8554913989775889,141.0,1.0
0.046500268889553636,5.715236583891233,2.472872698567926,0.906307359390798,148.0,1.0
0.019178369550364605,4.606648875177127,1.8515436933640088,0.9254447165815965,284.0,1.0
0.02458689715094947,3.412811930321546,2.935408775931732,0.9279543442027929,111.0,1.0
0.04481181245730666,4.7926839039917555,2.871755335167298,0.9170508452476366,477.0,1.0
0.040335390387253076,5.623525798825859,2.162215735704392,0.8355472309243075,292.0,1.0
0.00018281556723246384,6.805416846419781,2.853743603602681,0.8067186378159016,38.0,1.0
0.016002978209179126,3.802042037659338,2.687453843150388,0.8675686104733709,27.0,1.0
0.021088712096806295,4.573428747169427,1.8596939273194457,0.8855044309120508,430.0,1.0
0.011485814184161586,4.610596438474623,2.0730355427143214,0.8123608479152173,454.0,1.0
0.009978580794796937,6.355805339431502,3.0691407224447897,0.9629934676039692,253.0,1.0
0.0018892253297839836,4.965058499541367,2.6547080925710254,0.8688154875020548,184.0,1.0
0.032168486253488025,4.092673440627735,2.217848527094687,0.9827265492357009,98.0,1.0
0.013125514524158284,5.5586952829218195,2.070762054413679,0.830882021568453,29.0,1.0
0.0026173589215656547,4.595361479959053,2.24230310094229,0.8113869913874627,335.0,1.0
0.011548965526403183,3.775612726642046,2.2777602350611477,0.8964632208772644,365.0,1.0
0.04009569764180633,4.10722669272385,2.0770184836853742,0.8378258673651413,442.0,1.0
0.042574459082327334,6.734041954422619,1.6291179438083487,0.9874798551155722,408.0,1.0
0.024153312259665133,5.384209221649463,3.0700066432003927,0.8020606796907478,27.0,1.0
0.02080353352043431,5.107760055452543,2.9853168363057216,0.882523935011807,47.0,1.0
0.04889268467508909,4.750106264187954,1.8633722740965704,0.9853495542690337,385.0,1.0
0.010028232979403496,5.292148842118799,2.568155647781834,0.8768836413459538,98.0,1.0
0.010767964142730424,5.280235946002494,2.048880898642617,0.8186218561200922,349.0,1.0
0.014593358851819989,5.292168828207326,2.3692163883867323,0.8605789885723575,159.0,1.0
0.008637865914054367,5.114845090277753,2.3276167100631717,0.8996020787668867,213.0,1.0
0.01896827991020933,5.868798338305549,2.2860828921410636,0.8370303374686666,242.0,1.0
0.045541711349487694,5.023104346000731,3.501473542038143,0.8933123410286524,113.0,1.0
0.030767392031428715,4.022061164447361,2.279837157661905,0.9672686391571675,453.0,1.0
0.020597327430613183,4.387577109099132,2.0958680874665374,0.9745235940393226,120.0,1.0
0.046720539728560745,3.0209813065102877,2.118709285251476,0.8098521469421465,234.0,1.0
0.002423211623791116,7.026817116042393,3.0218884782008777,0.8321806716105148,230.0,1.0
0.010513808895093069,5.862754591952687,1.6739488341535327,0.8550580271533609,459.0,1.0
0.02829443025508795,4.169929504870763,2.11868854178224,0.9189731701775203,35.0,1.0
0.03077763115965896,4.7181551506029,3.223411420055767,0.8721989517584935,73.0,1.0
0.0019778753281306572,4.363123525793567,2.621993093998823,0.9688081826892151,263.0,1.0
0.02015193789535661,6.542547211374117,2.595961002518057,0.9433343736565876,258.0,1.0
0.03245769824154364,3.580122835729071,3.5660732300718507,0.8200912046227017,233.0,1.0
0.03490352732017008,5.114476058818779,2.6231739764742494,0.9249115005024182,323.0,1.0
0.031906995125813464,4.891472157435152,2.145906919320209,0.8226025250693957,140.0,1.0
0.01602816121804623,5.826838630709115,2.358961471561826,0.851007133927292,39.0,1.0
0.004676006179895476,4.895990772275305,1.9322838454847155,0.8355741267068456,284.0,1.0
0.021355622320966706,3.241791123344565,3.1279685200078484,0.834612389840141,19.0,1.0
0.006437721868402774,4.748882165357559,2.7872808587683577,0.9232791049553719,98.0,1.0
0.047381182926033355,4.027837782056675,3.0622070749854444,0.9127209845108323,439.0,1.0
0.023758543301131415,5.079579546556561,3.106491964274685,0.8352056305575454,156.0,1.0
0.01586295871784338,6.434177036520326,2.2928946095362335,0.9980345610836864,136.0,1.0
0.038315203555945004,3.260574755767722,2.0276235739955553,0.8843673464736588,195.0,1.0
0.024897429629113194,4.199777264600097,2.474143444345977,0.8194138656309874,133.0,1.0
0.015501701200622504,4.447307046216503,2.063619464605731,0.824113803391023,116.0,1.0
0.040598387119540086,4.618368904586789,2.5824784377045122,0.916778742745319,350.0,1.0
0.043357607550056104,5.7401256641052445,3.0660484404173447,0.9958138806766945,15.0,1.0
0.033650408314433854,4.826455582438612,2.4159301769754165,0.9143902203238395,60.0,1.0
0.002348221120383365,5.415802725720445,2.5749975449538693,0.9898082953233274,407.0,1.0
0.028316144008326605,4.374226956268224,2.4530771918883167,0.8888265701516054,323.0,1.0
0.03816474559986408,5.229924345417937,2.901363786218849,0.8871682207304025,145.0,1.0
0.006825150604179109,5.777797630877715,2.166108802855855,0.9000014718631765,11.0,1.0
0.011433537569230169,4.267700450262912,1.4017768691784505,0.939485091631111,27.0,1.0
0.044124755253406825,5.781358119806515,2.7354344296876905,0.8735231932902665,258.0,1.0
0.001006086092653702,5.052372768727569,2.9939172106539966,0.9727772065357914,479.0,1.0
0.0376363568912988,6.045460240482253,2.723187122379268,0.8058562769536293,194.0,1.0
0.023688664625721147,4.798580099923027,2.179884752265993,0.8879528390056884,231.0,1.0
0.022338607941980344,5.3812446551620985,1.9324939509069656,0.9021983699959836,237.0,1.0
0.0003548266247443588,4.95939376832147,2.7472487658901605,0.9214064476526193,357.0,1.0
0.04096991154832464,4.903787737959421,2.570739476467337,0.8552143824731727,428.0,1.0
0.017991245031828324,5.25893042822569,2.4371036861708353,0.8854959941971671,203.0,1.0
0.027038281565027147,5.536807469224904,3.4112316714968953,0.8969075500428113,321.0,1.0
0.03386503431678297,3.750435088075995,2.026599952909334,0.9373819957366427,493.0,1.0
0.03513147882189579,6.433633608817878,3.3875185105637327,0.9547088369471628,219.0,1.0
0.04779900294130362,3.1403369594502015,2.51589195243532,0.9475654654687574,308.0,1.0
0.026566997661830457,4.315187890261104,1.5822147615645625,0.8683166104579171,338.0,1.0
0.01998597754872138,4.9057309292351,2.4103986728404294,0.9998901045983928,485.0,1.0
0.0476851813245854,5.412355969085948,2.9797480382997206,0.9697330623574358,81.0,1.0
0.03210551175127606,6.576172527741378,2.3174724835975145,0.8520046746289938,126.0,1.0
0.014907517813827782,3.1417085117748926,1.7626107293808024,0.8390211611345655,273.0,1.0
0.006323212270178558,4.49230587161029,2.417742734101915,0.8628042501166782,14.0,1.0
0.04212772507325907,2.8731665122007346,2.0714138130541473,0.890468970599929,278.0,1.0
0.01810908013970758,5.031621973910248,2.7459072005439813,0.9701598756639228,16.0,1.0
0.03302348606822156,5.271683584500031,2.8866999080338056,0.9556724527589069,30.0,1.0
0.023540820968294907,6.590795742171252,1.971864796125947,0.9702492247011753,486.0,1.0
0.009946488989751917,5.120634760893454,2.1470979724421753,0.8543914229820657,46.0,1.0
0.030084330431023255,6.04402512944238,2.8783212325534686,0.9186922444903672,182.0,1.0
0.003034153447534116,5.583837081539059,2.0705778608505203,0.8566498124554749,445.0,1.0
0.020667122993559613,4.564751802994832,1.9589209320860026,0.8218046321438987,441.0,1.0
0.02733074698318355,3.5910392532079607,1.9106544341018727,0.9368395486949361,71.0,1.0
0.021802348705928953,5.2750022982918106,2.67601930647906,0.8285995102390878,215.0,1.0
0.037433608762549545,3.507897982854636,2.654578859758732,0.9335395523412943,110.0,1.0
0.04139624772726563,6.295207072669644,2.157976984810479,0.9295928609810818,128.0,1.0
0.038562153701658906,4.837937897963176,2.502542698064117,0.9620496888848034,188.0,1.0
0.0019406473905901056,6.195177411511416,3.2635661920775654,0.8279109209127129,141.0,1.0
0.009706438522298612,4.5197855658676005,2.012969921540889,0.9566960297017622,385.0,1.0
0.026830375463188717,5.268850786400992,1.5241286954947753,0.9998553051892474,351.0,1.0
0.04674110202219006,5.209348857334689,2.7275377878601854,0.9702084897171804,449.0,1.0
0.04174783875260585,4.954955881989076,2.4447994180492056,0.9503624152655332,84.0,1.0
0.042126725417590084,4.567340486603408,2.144987456592449,0.9324330709389416,299.0,1.0
0.015160409687983746,5.39245601847052,2.826040118677454,0.884356296937086,54.0,1.0
0.02147239485393513,4.073836736516792,2.919612572334395,0.9461000335783205,153.0,1.0
0.023535297365796872,3.7905646710409413,1.3958609900599537,0.9448356070280907,146.0,1.0
0.007868579167495521,6.242826893326828,2.173701045334256,0.9262996565374577,217.0,1.0
0.0015534065122228158,5.7271679888921,3.6587581155984275,0.9592556756595657,240.0,1.0
0.047345144973025846,5.06589160860224,2.7917024578990954,0.889752777685367,281.0,1.0
0.012035629283175336,6.665142382543781,2.838051819148575,0.8242505424264782,104.0,1.0
0.011997445186181566,4.732234481275155,3.086447139315739,0.9118135455218475,424.0,1.0
0.004168952688437977,6.32270321998898,2.508534412599863,0.8530087057422686,406.0,1.0
0.04642538759718893,5.175574084925822,2.89834208004581,0.87688661948583,393.0,1.0
0.028986855746988602,3.9752492499236096,2.859031021918601,0.8034829807882452,270.0,1.0
0.033351842856267695,6.84804019177085,2.7695207483763795,0.8765581175835767,388.0,1.0
0.045578844363152626,5.9907108466240855,2.3389940146912975,0.9617602212270909,136.0,1.0
0.017281008445039475,4.8789789689904355,2.5860294611831294,0.908544473387651,440.0,1.0
0.031075365556904207,5.727171259533949,2.205819217846611,0.8019601053867943,176.0,1.0
0.0019399727364443732,4.596296566002093,2.5064071522832476,0.8939687640479694,27.0,1.0
0.009338626411556467,5.829149035059542,1.9157545539503666,0.8582903295290816,157.0,1.0
0.041562290254497126,2.6089214347160405,2.1046880043635237,0.8955101310794342,256.0,1.0
0.03833841781691679,3.980198666305406,2.3588439790375353,0.8809385442895754,139.0,1.0
0.017532134572857346,5.979259744286963,2.028147284284962,0.9863958439114763,305.0,1.0
0.018840531388710627,4.750344461781081,2.247491364627412,0.8082354597926033,423.0,1.0
0.026677721677678973,5.207542294888742,2.418037011622242,0.9367176022563865,275.0,1.0
1.2050234256727467e-05,3.6532143378845654,2.7011311723321887,0.9702053192603484,329.0,1.0
0.012062216801901393,6.847866995702103,2.9746286509264546,0.9918477169300951,51.0,1.0
0.010411590430410723,6.190529643717676,2.268107814310946,0.8355272453088592,212.0,1.0
0.012524147337488174,4.799314781624671,3.167552308634312,0.9062609603932388,190.0,1.0
0.04029529212667207,4.595304143136674,2.9693055393127468,0.8087179154634424,358.0,1.0
0.01398369282732216,6.029604361419693,2.752046915971971,0.8998367048910177,190.0,1.0
0.009576066102507408,6.982470450168927,2.5768245646483097,0.8250916179081964,305.0,1.0
0.02521317303965158,5.953760255811353,2.6595604209342705,0.9675793349397427,153.0,1.0
0.0432822518186366,7.1718026673966015,3.093525575333191,0.822774000521073,441.0,1.0
0.012067485191874994,4.077648670938082,3.111789829879637,0.9026576720772991,390.0,1.0
0.003926812139639935,4.18061316950121,3.167473364191822,0.9042192137985507,70.0,1.0
0.017820236792483235,3.8110588819466513,2.5206634159385017,0.9943300995863211,485.0,1.0
0.03738259122824889,5.4417606496494795,2.7774835824993067,0.9309961388077777,218.0,1.0
0.02753452723473973,5.17560354980437,3.1717732533110254,0.8575680586153605,175.0,1.0
0.040839668478717374,4.848048876528014,2.188141982541804,0.8481598619876277,379.0,1.0
0.0479796073804617,5.809258628123299,2.340791573140848,0.8256496411290131,309.0,1.0
0.03963312383758086,6.232328605214664,2.5080183315067393,0.9513029448098119,152.0,1.0
0.030190153942187672,3.4743375907131577,2.9497993689897033,0.9381513312364678,360.0,1.0
0.024667079402619026,4.403027972098885,2.9575860753593113,0.9219754254616213,70.0,1.0
0.0020034543174133335,5.82014359412306,2.384567944401032,0.8081680885899977,272.0,1.0
0.049216098940702065,4.532261316141418,1.7456952728101451,0.9525657732788589,133.0,1.0
0.01917405612875213,4.201793923641846,2.6230919721479835,0.9283775154296958,247.0,1.0
0.00761141069584334,6.0185374276503945,2.0408419313357995,0.9927777736220977,39.0,1.0
0.03333544276982284,3.71049993027602,1.7550318976798889,0.9174404259753625,429.0,1.0
0.014214414454772967,4.698420192208895,1.8680642196331418,0.8607903813323416,264.0,1.0
0.029288913546552383,5.328644025804809,2.66319050392278,0.876304110437864,378.0,1.0
0.02933839539222956,4.4261800860898814,3.1805186804664034,0.8351681410756465,99.0,1.0
0.02228649104514346,5.783155656013175,2.519447258118122,0.9445828364402771,148.0,1.0
0.041805930777252136,4.4311230248026305,2.6056903273229826,0.9415443320043451,388.0,1.0
0.013248353077772152,6.4086194934459195,3.091447469438963,0.8401300030955353,463.0,1.0
0.02243162958088671,4.874253702504228,1.727772545458223,0.8316978646364558,371.0,1.0
0.026884606429548576,5.6712701367053535,2.7600882108001357,0.8154009866404389,422.0,1.0
0.03318123603836498,5.746023952982816,2.4942051078405894,0.9823951487363517,357.0,1.0
0.03919859252527948,4.372459997255927,2.7830287294160336,0.8466139667389703,216.0,1.0
0.019740364143912805,2.9465134513441114,2.258258045798092,0.8688327053503608,102.0,1.0
0.0323023472048298,5.360755754663835,2.0910313547867587,0.8561009016754981,143.0,1.0
0.007530547653425957,5.07228834712487,2.5702544521428026,0.8827249205221582,377.0,1.0
0.04663240502712393,5.555826027575128,3.3245956616672308,0.9428097598764966,213.0,1.0
0.01915294032105018,4.773472527617162,2.9304550522707316,0.9741191267452569,316.0,1.0
0.03647607109882192,4.569572301199284,2.246153614909954,0.8365197499057081,345.0,1.0
0.0010170540941088825,7.0084730109816995,1.82951398200936,0.9372824687482331,119.0,1.0
0.010259357145240351,3.527645938489222,1.6589663581511074,0.8705124284484971,47.0,1.0
0.0243541272161789,5.733950478364238,3.158049725925241,0.9961054336594586,466.0,1.0
0.04391262338661733,4.425398141816609,2.0224588559320864,0.8597838318568154,31.0,1.0
0.02636275749753386,4.664221382259578,2.3372432935025316,0.801438591201572,234.0,1.0
0.04649352411469396,4.6828971674260345,3.1606055630387884,0.9031279948039691,355.0,1.0
0.024189844829139818,4.1965657258287425,1.6930492722605042,0.8301462168551876,447.0,1.0
0.0245224548367975,5.57122421023624,3.2461322547375295,0.8088988853636798,177.0,1.0
0.005987339425026595,6.390643595949957,2.373179773053749,0.9396538463895417,144.0,1.0
0.040132812207610995,5.470013661246662,1.9257083423806307,0.9464518565016913,119.0,1.0
0.012348270623353126,5.103381996212095,2.3763245364255434,0.8921398026233005,233.0,1.0
0.044980624468615754,4.013559500900754,2.138701609299261,0.9353771033513154,177.0,1.0
0.04554121101651981,5.516825265824451,2.720409899452858,0.9076478896494268,116.0,1.0
0.04716550559370749,7.156349631729299,2.175933783056111,0.9259602215443863,389.0,1.0
0.026011524455154502,4.619305376204908,1.5441788945404786,0.9193407946375922,33.0,1.0
0.033854689239182216,4.624016420648134,2.3897187327955054,0.9331645528111185,306.0,1.0
0.03892579400308318,4.4389108690190024,1.8217274738567304,0.8399261297346343,316.0,1.0
0.00655073093252328,4.51058576550558,2.60215994199416,0.85374132400734,432.0,1.0
0.030047859749874863,2.2547004463276155,1.906434833858338,0.8879926299015384,367.0,1.0
0.0017148950651655838,5.4050353858557125,2.255993598413957,0.8892256018838373,379.0,1.0
0.024878304169436295,4.154447823645386,2.591293902107168,0.9548823423173809,494.0,1.0
0.007742134081011371,3.3897368812082,2.393770637482865,0.8734787318459064,220.0,1.0
0.009146146298104235,5.7531899497325485,2.6252151415005223,0.8325010312118365,180.0,1.0
0.018252378334630077,3.917982214958064,2.8401435828588784,0.8502931940982152,78.0,1.0
0.021621858335825153,4.661330946116243,1.921033150134347,0.8429467004768457,231.0,1.0
0.031158621226609364,6.46644239118858,2.467801229687646,0.9463320038512044,452.0,1.0
0.0037214209219257836,3.5907842019754863,0.8352481012459354,0.8940679229251964,162.0,1.0
0.025184588061872234,3.467401765402238,2.623666650841262,0.9417261395941967,359.0,1.0
0.009131256512655056,5.2693061895623385,2.349592934812579,0.8832439361515254,385.0,1.0
0.028698758751587096,6.149487364010368,2.0082751182610146,0.977947120500781,290.0,1.0
0.03187023061305918,3.425658282268037,2.6578597111482622,0.9967040615445469,210.0,1.0
0.027835462827642696,5.4076897368371775,3.0863487885925336,0.9339685017405224,228.0,1.0
0.03691477552391539,5.580999539961692,2.2619911262005283,0.9727625114472438,417.0,1.0
0.01678046221204507,2.9408395163076797,2.02759275487914,0.9015866534344126,455.0,1.0
0.03825532958165655,5.79850133790722,2.582512631219356,0.9869241680707816,113.0,1.0
0.021638354085409685,5.876605879842179,1.8321966666768197,0.9663172971345656,308.0,1.0
0.02420922491612984,4.688214426743976,2.1698093147322304,0.9983557143532078,324.0,1.0
0.03240510636305357,6.252346362298008,3.1112010808252513,0.9246187470655561,319.0,1.0
0.000917919199961198,6.136455574324845,2.531089614906144,0.9558413480536457,495.0,1.0
0.03269971107101242,5.103117925717205,1.5602665180269168,0.9085736279956427,344.0,1.0
0.03092925745360577,4.548554609675066,1.6015041763602995,0.8518240208542847,239.0,1.0
0.015492355837663997,4.027172107417043,2.581042846323388,0.8709510342259515,419.0,1.0
0.004289714244974474,4.9624364906338085,2.9311952879588437,0.9788010829462632,63.0,1.0
0.004546772495652058,5.569758919704179,1.691189270686925,0.8111895893197242,198.0,1.0
0.04616118734926143,4.675823138959359,2.724856303748254,0.9182959772148817,231.0,1.0
0.03446396606129186,2.80249899473797,3.1651717537448594,0.8744968065008217,84.0,1.0
0.00635513068853702,6.26871389457657,3.4439294939793195,0.8773385076011112,358.0,1.0
0.01783615846544532,5.190223221844894,2.6656113799299384,0.9769142412827535,472.0,1.0
0.029624149695079822,4.620375503323166,2.753401297276237,0.9707644749092453,181.0,1.0
0.04177858525453244,5.857158388423288,1.433407786185928,0.9197684751144938,402.0,1.0
0.0021830464356504264,6.524638596482756,3.5498762739979943,0.8545837694808668,51.0,1.0
0.011831656573500444,2.1980884305121084,2.2122548934519393,0.8950912692324048,166.0,1.0
0.044487449514769004,5.434263649922071,2.0332644207874795,0.8816586787578432,344.0,1.0
0.00045827750919082426,3.5733507891896528,2.3723969327801875,0.8707236058404991,90.0,1.0
0.010069955139694371,5.499110506798941,3.2558367070927154,0.8205571157114593,217.0,1.0
0.0479512087986483,5.127927202374579,3.604023023771774,0.9086227773430641,323.0,1.0
0.030670092326108556,5.63572652644055,2.5627043397379223,0.8603662595748968,95.0,1.0
0.013083568331875323,4.500752385505344,2.9990420863018277,0.9321615885855057,241.0,1.0
0.0033495547197923805,3.126759888180848,2.521602024342752,0.8638407871651061,456.0,1.0
0.001409567022361108,4.549631808743332,1.9811022634909081,0.8862326986269604,186.0,1.0
0.012237253981846365,5.406847635139783,3.2383718353941453,0.8104720748388815,116.0,1.0
0.04407429097944553,6.015392328675223,2.1889362598218054,0.9985076139810956,148.0,1.0
0.020795682714875474,3.828168699527475,3.2677653866859413,0.9015220766550351,111.0,1.0
0.03601666845829965,6.0270604268730175,3.1492706648845417,0.8048475188328346,482.0,1.0
0.04591425176899789,4.352127710353479,2.8070181319786043,0.9082461317522288,319.0,1.0
0.02040202308014083,5.362449881594527,3.4144873781271765,0.97407079986113,39.0,1.0
0.009563868551869853,4.4901060471343675,3.616173016592869,0.9545104268532405,203.0,1.0
0.025855896542845976,5.182170627712102,2.4123783185178445,0.9401813368258909,330.0,1.0
0.045404184352992726,5.891877634570275,2.0956029407917844,0.827892930919807,253.0,1.0
0.040218720706885036,3.772985922711464,1.5678650813717638,0.9315474157974944,495.0,1.0
0.003291492168157689,4.320094103253169,3.622341127715128,0.9532596756024521,323.0,1.0
0.034628640003879094,5.184962587342087,2.2801589955407753,0.9144838127930993,194.0,1.0
0.02859487612294769,7.401583661030353,3.0675184285508696,0.9785498009040703,302.0,1.0
0.04537315881732128,4.136810287833172,2.1293723162452585,0.8553979563569771,256.0,1.0
0.006124070842514862,7.040133885996919,3.2691328204560177,0.8484289399478502,127.0,1.0
0.026701805660232832,7.004423303675171,2.1499412040922934,0.9739139489885292,447.0,1.0
0.04397313467559462,4.902688849298409,1.9041404331913285,0.9250796485982905,82.0,1.0
0.020501189337087153,4.7018474738000995,2.3957467845231246,0.8002894441041999,78.0,1.0
0.024099745886643355,4.307934801335309,2.2341121495191816,0.8706262817022106,251.0,1.0
0.003523033883347915,4.931797469667331,2.7981498927306063,0.9715711971629349,161.0,1.0
0.013907182022445543,3.593280567440442,2.474302536403738,0.8054639023283487,328.0,1.0
0.01622533245844737,4.923760982679402,2.8138511972759606,0.8006495856523018,484.0,1.0
0.04725612243724435,6.496880273850856,2.354489263457353,0.856251858105026,103.0,1.0
0.014133368027057953,4.388914937523282,2.1674463144905975,0.9828000074018556,444.0,1.0
0.0230434367634826,4.759275696010949,2.208219726051963,0.9802955162940032,280.0,1.0
0.03356522117821399,3.298859525732758,3.522469399015513,0.9037523891603017,440.0,1.0
0.00810916862039387,5.374062088131043,2.612585466113468,0.9106473742279245,466.0,1.0
0.024322119357093726,5.264481684951374,1.5081188952734776,0.8664016022634378,439.0,1.0
0.036926951973795384,5.063702359765771,2.2398954932729596,0.848747332405562,238.0,1.0
0.043342760651353306,4.783172949777857,2.548433016237938,0.9630443708424237,39.0,1.0
0.031312963733121334,4.7072420812275455,3.4226998406251896,0.8212589720999284,122.0,1.0
0.033452675765847394,5.501900233700672,3.01434935794495,0.8974708741757271,344.0,1.0
0.006314173629228448,4.971183398411377,2.0391410817590425,0.9268794518994169,157.0,1.0
0.047288824862317363,5.314971871555332,3.7091778767862253,0.8207360580742059,66.0,1.0
0.006628703874224118,5.214982817454548,2.484419817599261,0.9039214190944692,186.0,1.0
0.03873364685908992,6.123427287095762,3.123164905537472,0.9155042575824887,321.0,1.0
0.013240816088915941,5.676994097375054,1.9224957513000487,0.948499212101473,65.0,1.0
0.04667965718506258,5.19286184315019,1.3009184523745512,0.8469672098295066,418.0,1.0
0.035997976968473976,6.51842203065218,1.7957842548158196,0.8586655006581517,274.0,1.0
0.03769068564891845,5.420268529056561,0.874833261902147,0.9139042293266068,246.0,1.0
0.010952958652994166,6.304962688790419,3.556044663626454,0.9966252819963228,287.0,1.0
0.022151998831758044,5.606942608386638,2.607266459443208,0.8434986365640229,86.0,1.0
0.030890659729464323,3.158080921068457,2.0376779907759843,0.9971807654246928,430.0,1.0
0.03849868091033005,6.304834763319329,2.7263120149900604,0.9428685066108963,133.0,1.0
0.005197968795619479,5.135176241342669,2.594667018090083,0.9652164139260047,37.0,1.0
0.04811826582272642,4.948045229099222,2.8104666978069957,0.8179282536472678,151.0,1.0
